id,title,release_year,revenue,budget,Nombre,Cargo
84473,The Iron Rose,1973,0.0,0.0,Jean Rollin,Director
101124,Beijing Taxi,2011,0.0,0.0,Miao Wang,Director
61629,"Lebanon, Pa.",2011,0.0,0.0,Ben Hickernell,Director
21244,Cyclomania,2001,0.0,1353676.0,Simo Halinen,Director
68634,My Flesh My Blood,2009,0.0,0.0,Marcin Wrona,Director
13060,Lifted,2006,0.0,0.0,Gary Rydstrom,Director
76234,Living Will...,2011,0.0,300000.0,Matthew Lauyer,Director
70590,Singham,2011,25034000.0,3062000.0,Rohit Shetty,Director
125161,Milky Way,2007,0.0,0.0,Benedek Fliegauf,Director
221346,Stage Struck,1936,0.0,0.0,Busby Berkeley,Director
38336,Hipsters,2008,16810383.0,15000000.0,Valery Todorovsky,Director
29879,The Little Colonel,1935,0.0,0.0,David Butler,Director
17155,Bigga Than Ben,2008,0.0,0.0,Suzie Halewood,Director
47226,Waiting for Happiness,2002,7406.0,0.0,Abderrahmane Sissako,Director
19305,Applause,2009,0.0,0.0,Martin Zandvliet,Director
172908,Time Bomb,1953,0.0,0.0,Ted Tetzlaff,Director
28118,The Gruffalo,2009,0.0,0.0,Max Lang,Director
45708,Play the Game,2009,0.0,3200000.0,Marc Fienberg,Director
26985,The 12 Dogs of Christmas,2005,0.0,2000000.0,Kieth Merrill,Director
79887,Rings on Her Fingers,1942,0.0,0.0,Rouben Mamoulian,Director
125769,Angel,1982,0.0,0.0,Neil Jordan,Director
91781,HealtH,1980,0.0,6000000.0,Robert Altman,Director
80555,Wind Across the Everglades,1958,0.0,0.0,Nicholas Ray,Director
25413,The Suspect,1944,0.0,0.0,Robert Siodmak,Director
125506,Getting to Know You,1999,0.0,0.0,Lisanne Skyler,Director
85639,Run for Cover,1955,0.0,0.0,Nicholas Ray,Director
37721,Accidents Happen,2009,0.0,0.0,Andrew Lancaster,Director
13396,The Snowman,1982,0.0,0.0,Jimmy T. Murakami,Director
111607,What Price Glory,1926,0.0,0.0,Raoul Walsh,Director
174593,Blind Justice,1916,0.0,0.0,Benjamin Christensen,Director
36662,Dacii,1967,0.0,0.0,Sergiu Nicolaescu,Director
278822,Evidence of Blood,1998,0.0,0.0,Andrew Mondshein,Director
26824,Flamenco,1995,0.0,0.0,Carlos Saura,Director
56801,Judex,1916,0.0,0.0,Louis Feuillade,Director
25653,Wild Animals,1997,0.0,0.0,Kim Ki-duk,Director
104465,Moonlight Whispers,1999,0.0,0.0,Akihiko Shiota,Director
61896,Prom Night in Mississippi,2009,0.0,0.0,Paul Saltzman,Director
83552,This Is Not a Film,2011,0.0,0.0,Jafar Panahi,Director
119425,Shit Year,2010,0.0,200000.0,Cam Archer,Director
70955,Backstage,2005,0.0,0.0,Emmanuelle Bercot,Director
20186,Better Things,2008,0.0,0.0,Duane Hopkins,Director
99642,A New Life,2002,0.0,0.0,Philippe Grandrieux,Director
62838,New Year's Eve,2011,142044638.0,56000000.0,Garry Marshall,Director
45320,Picture Me,2010,11000.0,0.0,Ole Schell,Director
82203,The Girl in the Red Velvet Swing,1955,0.0,0.0,Richard Fleischer,Director
85942,Model Shop,1969,0.0,0.0,Jacques Demy,Director
58192,Broken Lullaby,1932,0.0,0.0,Ernst Lubitsch,Director
92464,Brutal Beauty: Tales of the Rose City Rollers,2010,0.0,0.0,Chip Mabry,Director
56761,Reagan,2011,0.0,0.0,Eugene Jarecki,Director
24833,Santa Buddies,2009,0.0,0.0,Robert Vince,Director
53505,The Last Lions,2011,0.0,0.0,Dereck Joubert,Director
59006,Girl Walks Into a Bar,2011,0.0,1000000.0,Sebastian Gutierrez,Director
41066,Professor Layton and the Eternal Diva,2009,0.0,0.0,Masakazu Hashimoto,Director
116537,On Thin Ice,2009,0.0,0.0,Alli Haapasalo,Director
72997,Skyscraper Souls,1932,0.0,0.0,Edgar Selwyn,Director
73939,Pariah,2011,0.0,0.0,Dee Rees,Director
13247,A Muppet Family Christmas,1987,0.0,0.0,Eric Till,Director
50393,Kung Fu Panda Holiday,2010,0.0,0.0,Tim Johnson,Director
71866,Tanner Hall,2009,0.0,0.0,Francesca Gregorini,Director
72766,Newlyweds,2011,0.0,9000.0,Edward Burns,Director
76785,Roadie,2011,0.0,0.0,Michael Cuesta,Director
74878,Cloportes,1965,0.0,0.0,Pierre Granier-Deferre,Director
389854,The Last Ferry,1989,0.0,0.0,Waldemar Krzystek,Director
269963,The Way South,1981,0.0,0.0,Johan van der Keuken,Director
148503,Local Color,1977,0.0,0.0,Mark Rappaport,Director
75301,Being Elmo: A Puppeteer's Journey,2011,286201.0,0.0,Constance Marks,Director
112655,Idol of the Crowds,1937,0.0,0.0,Arthur Lubin,Director
62837,Dolphin Tale,2011,95404397.0,37000000.0,Charles Martin Smith,Director
39072,Happy Tears,2009,0.0,0.0,Mitchell Lichtenstein,Director
15346,The Golden Boys,2008,0.0,8000000.0,Daniel Adams,Director
53128,With Heart & Soul,2009,0.0,0.0,Pantelis Voulgaris,Director
65233,The Conquest,2011,0.0,0.0,Xavier Durringer,Director
31309,Mr. Bug Goes to Town,1941,0.0,0.0,Dave Fleischer,Director
148353,Work in Progress,2001,0.0,0.0,José Luis Guerin,Director
33684,The Wild Bees,2001,0.0,0.0,Bohdan Sláma,Director
35156,The End of the Line,2009,0.0,0.0,Rupert Murray,Director
162374,Top Floor Left Wing,2010,0.0,0.0,Angelo Cianci,Director
79896,The Revenant,2009,0.0,0.0,D. Kerry Prior ,Director
57353,Cat Run,2011,0.0,25000000.0,John Stockwell,Director
84420,Magic Christmas Tree,1964,0.0,0.0,Richard C. Parish,Director
47383,The Man Next Door,2009,0.0,0.0,Gastón Duprat,Director
38541,The Divide,2011,22000.0,3000000.0,Xavier Gens,Director
84407,The Pruitt-Igoe Myth,2012,0.0,0.0,Chad Freidrichs,Director
37038,All Night Long,1962,0.0,0.0,Basil Dearden,Director
145594,Descongelate!,2003,0.0,0.0,Dunia Ayaso,Director
58194,White Irish Drinkers,2011,0.0,600000.0,John Gray,Director
70435,Haywire,2011,33372606.0,23000000.0,Steven Soderbergh,Director
74997,The Human Centipede 2 (Full Sequence),2011,0.0,0.0,Tom Six,Director
45971,You and Me,1938,0.0,0.0,Fritz Lang,Director
28632,Zen,2009,0.0,0.0,Banmei Takahashi,Director
15044,Einstein and Eddington,2008,0.0,0.0,Philip Martin,Director
34179,14 Blades,2010,0.0,20000000.0,Daniel Lee,Director
35250,The Locals,2003,0.0,0.0,Greg Page,Director
42990,40 Pounds of Trouble,1962,0.0,0.0,Norman Jewison,Director
65892,My Future Boyfriend,2011,0.0,0.0,Michael Lange,Director
87408,Goodbye,2011,0.0,0.0,Mohammad Rasoulof,Director
82321,The Loneliest Planet,2011,0.0,0.0,Julia Loktev,Director
115150,Images of the World and the Inscription of War,1989,0.0,0.0,Harun Farocki,Director
102809,Disorder,2009,0.0,0.0,Weikai Huang,Director
86732,Red Psalm,1972,0.0,0.0,Miklós Jancsó,Director
86081,Regeneration,1915,0.0,0.0,Raoul Walsh,Director
56815,Post Mortem,2010,0.0,0.0,Pablo Larraín,Director
25621,Decasia,2002,0.0,0.0,Bill Morrison,Director
25774,Fados,2007,0.0,0.0,Carlos Saura,Director
125316,Praise,1998,0.0,0.0,John Curran,Director
97394,Stanley Kubrick's Boxes,2008,0.0,0.0,Jon Ronson,Director
21613,Street Mobster,1972,0.0,0.0,Kinji Fukasaku,Director
40939,Alexandria… Why?,1979,0.0,0.0,Youssef Chahine,Director
32169,Can Go Through Skin,2009,0.0,0.0,Esther Rots,Director
58391,Three Wise Men,2008,0.0,0.0,Mika Kaurismäki,Director
82269,Crazy Horse,2011,0.0,0.0,Frederick Wiseman,Director
54436,La Pointe-Courte,1955,0.0,0.0,Agnès Varda,Director
21864,Wyvern,2009,0.0,0.0,Steven R. Monroe,Director
93164,A River Called Titas,1973,0.0,0.0,Ritwik Ghatak,Director
73686,In Darkness,2011,5576725.0,0.0,Agnieszka Holland,Director
76758,The Flowers of War,2011,95311434.0,94000000.0,Zhang Yimou,Director
45176,Enthusiasm,1931,0.0,0.0,Dziga Vertov,Director
70917,The Scenesters,2009,0.0,0.0,Todd Berger,Director
57190,Vlad,2003,0.0,0.0,Michael D. Sellers,Director
73562,Declaration of War,2011,0.0,0.0,Valérie Donzelli,Director
35663,The Incredible Petrified World,1957,0.0,0.0,Jerry Warren,Director
23340,Queen of the Amazons,1947,0.0,0.0,Edward Finney,Director
96495,Becoming Chaz,2011,0.0,0.0,Fenton Bailey,Director
35659,Countdown to Looking Glass,1984,0.0,0.0,Fred Barzyk,Director
80591,W.E.,2011,868439.0,15000000.0,Madonna,Director
122515,The Great Bank Hoax,1978,0.0,0.0,Joseph Jacoby,Director
58704,The Wonderful World of Puss 'n Boots,1969,0.0,0.0,Kimio Yabuki,Director
70387,A Man Called Sledge,1970,0.0,0.0,Giorgio Gentili,Director
76142,Cameraman: The Life and Work of Jack Cardiff,2010,0.0,0.0,Craig McCall,Director
57809,Six Degrees of Celebration,2010,22772019.0,5000000.0,Timur Bekmambetov,Director
57343,This Time Around,2003,0.0,0.0,Douglas Barr,Director
43711,Enid,2009,0.0,0.0,James Hawes,Director
244115,The Straits of Love and Hate,1937,0.0,0.0,Kenji Mizoguchi,Director
48492,Detective Dee and the Mystery of the Phantom Flame,2010,51723285.0,13000000.0,Tsui Hark,Director
118911,Hurry Sundown,1967,0.0,0.0,Otto Preminger,Director
56126,Batch '81,1982,0.0,0.0,Mike de Leon,Director
153845,The Eleventh Year,1928,0.0,0.0,Dziga Vertov,Director
409900,Forever Yours,2011,0.0,0.0,Mia Halme,Director
38371,The Career of Nikos Dyzma,2002,0.0,0.0,Jacek Bromski,Director
14224,E=mc²,2002,0.0,0.0,Olaf Lubaszenko,Director
57400,The Human Resources Manager,2011,0.0,0.0,Eran Riklis,Director
93834,The Overcoat,1952,0.0,0.0,Alberto Lattuada,Director
42457,A Doll's House,1973,0.0,0.0,Patrick Garland,Director
26223,The Canyon,2009,0.0,0.0,Richard Harrah,Director
192695,All Watched Over by Machines of Loving Grace,2011,0.0,0.0,Adam Curtis,Director
42409,Yes: 9012 live,1985,0.0,0.0,Steven Soderbergh,Director
75170,Third Star,2010,0.0,0.0,Hattie Dalton,Director
30849,Living Proof,2008,0.0,0.0,Dan Ireland,Director
49354,Moon of the Wolf,1972,0.0,0.0,Daniel Petrie,Director
76399,She Gods of Shark Reef,1958,0.0,0.0,Roger Corman,Director
80379,Louis C.K.: Live at the Beacon Theater,2011,1000000.0,250000.0,Louis C.K.,Director
69266,Special Bulletin,1983,0.0,0.0,Edward Zwick,Director
75000,The Black Power Mixtape 1967-1975,2011,0.0,0.0,Göran Olsson,Director
130090,The Girl from Jones Beach,1949,0.0,0.0,Peter Godfrey,Director
288094,Casual Relations,1974,0.0,0.0,Mark Rappaport,Director
125695,BookWars,2000,0.0,0.0,Jason Rosette,Director
144611,Kino Eye,1924,0.0,0.0,Dziga Vertov,Director
37621,The Jodorowsky Constellation,1994,0.0,0.0,Louis Mouchet,Director
73700,Janie Jones,2010,0.0,0.0,David M. Rosenthal,Director
86099,Valerie,2007,0.0,0.0,Birgit Möller,Director
112485,Hoodoo Ann,1916,0.0,0.0,Lloyd Ingraham,Director
16702,Israeli Intelligence,2007,0.0,0.0,Alon Gur Arye,Director
126016,Johnny Cash at Folsom Prison,2008,0.0,717000.0,Bestor Cram,Director
84001,Forest of Bliss,1986,0.0,0.0,Robert Gardner,Director
278458,The Artist,2008,0.0,0.0,Gastón Duprat,Director
189076,Kuningasjätkä,1998,0.0,0.0,Markku Pölönen,Director
64029,Rollo and the Spirit of the Woods,2001,0.0,2200000.0,Olli Saarela,Director
88491,Chapiteau-Show,2011,393816.0,2000000.0,Sergei Loban,Director
79362,Sommer der Gaukler,2011,0.0,0.0,Marcus H. Rosenmüller,Director
53174,Kokowaah,2011,43000000.0,5650000.0,Til Schweiger,Director
84259,Hearts of the West,1975,0.0,0.0,Howard Zieff,Director
85988,Sixpack,2011,0.0,0.0,Ville Jankeri,Director
84917,The City Dark,2012,0.0,0.0,Ian Cheney,Director
75948,The Sorcerer and the White Snake,2011,0.0,0.0,Ching Siu-Tung,Director
81870,Flying Swords of Dragon Gate,2011,0.0,35000000.0,Tsui Hark,Director
71771,Knuckle,2011,0.0,0.0,Ian Palmer,Director
98079,Untamed Youth,1957,0.0,0.0,Howard W. Koch,Director
96771,God's Gift To Women,1931,0.0,0.0,Michael Curtiz,Director
14933,The Truth About Love,2005,0.0,0.0,John Hay,Director
106199,Así es la vida...,2000,0.0,0.0,Arturo Ripstein,Director
147621,The Mysterious X,1914,0.0,0.0,Benjamin Christensen,Director
29750,Metallica: A Year and a Half in the Life Of...,1992,0.0,0.0,Adam Dubin,Director
81716,We Were Here,2011,0.0,0.0,David Weissman,Director
82762,New York in the 50's,2001,0.0,0.0,Betsy Blankenbaker,Director
74471,The Dead,2010,0.0,0.0,Jonathan Ford,Director
108155,The Love Trap,1929,0.0,0.0,William Wyler,Director
35671,Kaleidoscope,1966,0.0,0.0,Jack Smight,Director
158920,The Souler Opposite,1998,0.0,0.0,Bill Kalmenson,Director
163937,Film About a Woman Who…,1974,0.0,0.0,Yvonne Rainer,Director
178595,"DOS μια ιστορία αγάπης, απ' την ανάποδη",2011,0.0,0.0,Stathis Athanasiou,Director
21634,Prayers for Bobby,2009,0.0,0.0,Russell Mulcahy,Director
55802,The World According to Ion B.,2009,0.0,0.0,Alexander Nanau,Director
186755,Territorio comanche,1997,0.0,0.0,Gerardo Herrero,Director
105983,Once Upon a Time in the North,2012,0.0,0.0,JP Siili,Director
51875,Miss Nobody,2010,0.0,0.0,Tim Cox,Director
46504,Guy and Madeline on a Park Bench,2009,0.0,0.0,Damien Chazelle,Director
147886,The Great Sinner,1949,0.0,0.0,Robert Siodmak,Director
26397,The Civil War,1990,0.0,0.0,Ken Burns,Director
79890,Khodorkovsky,2011,0.0,0.0,Cyril Tuschi,Director
59045,Ro.Go.Pa.G.,1963,0.0,0.0,Jean-Luc Godard,Director
43026,Paris Belongs to Us,1961,0.0,0.0,Jacques Rivette,Director
62116,Mozart's Sister,2010,0.0,0.0,René Féret,Director
144454,Moscow Clad in Snow,1909,0.0,0.0,Joseph-Louis Mundwiller,Director
202941,Mail Order Bride,1964,0.0,0.0,Burt Kennedy,Director
32708,Freedom,2000,0.0,0.0,Šarūnas Bartas,Director
36427,I Saw Mommy Kissing Santa Claus,2002,0.0,0.0,John Shepphird,Director
15086,La Patinoire,1998,0.0,0.0,Jean-Philippe Toussaint,Director
85883,The Woman Who Drinks,2001,0.0,0.0,Bernard Émond,Director
116231,Another Woman's Life,2012,0.0,0.0,Sylvie Testud,Director
77076,Dr. Goldfoot and the Girl Bombs,1966,0.0,0.0,Mario Bava,Director
184507,The Plastic Age,1925,0.0,0.0,Wesley Ruggles,Director
72213,Courageous,2011,34522221.0,1000000.0,Alex Kendrick,Director
17345,Flywheel,2003,0.0,0.0,Alex Kendrick,Director
38674,Trailer Park Boys,1999,0.0,0.0,Mike Clattenburg,Director
46813,Don Quixote,1933,0.0,0.0,G.W. Pabst,Director
53418,One A.M.,1916,0.0,0.0,Charlie Chaplin,Director
53410,The Bank,1915,0.0,0.0,Charlie Chaplin,Director
53403,A Night Out,1915,0.0,0.0,Charlie Chaplin,Director
26642,The Dark Side of the Sun,1988,0.0,0.0,Božidar 'Bota' Nikolić,Director
123320,Canned Dreams,2012,0.0,0.0,Katja Gauriloff,Director
53424,Sunnyside,1919,0.0,0.0,Charlie Chaplin,Director
44246,When We Leave,2010,0.0,0.0,Feo Aladag,Director
59974,Genius Within: The Inner Life of Glenn Gould,2009,166770.0,0.0,Michèle Hozer,Director
53414,Police,1916,0.0,0.0,Charlie Chaplin,Director
53419,Behind the Screen,1916,0.0,0.0,Charlie Chaplin,Director
68450,The Art of Flight,2011,0.0,0.0,Curt Morgan,Director
64288,Forks Over Knives,2011,664747.0,0.0,Lee Fulkerson,Director
167112,Deserter,1933,0.0,0.0,Vsevolod Pudovkin,Director
288098,Skies Above the Landscape,2006,0.0,0.0,Nenad Đurić,Director
46101,United Red Army,2007,0.0,2391200.0,Kōji Wakamatsu,Director
178543,Blind Pig Who Wants to Fly,2008,0.0,0.0,Edwin,Director
288291,What Is to Be Done?,1970,0.0,0.0,Raúl Ruiz,Director
52349,In Gold We Trust,2010,0.0,0.0,Éric Besnard,Director
20683,Pale Cocoon,2006,0.0,0.0,Yasuhiro Yoshiura,Director
45595,Miral,2010,852336.0,0.0,Julian Schnabel,Director
37928,Cencoroll,2009,0.0,0.0,Atsuya Uki,Director
91010,Game Change,2012,0.0,0.0,Jay Roach,Director
216672,Kill by Inches,1999,0.0,0.0,Diane Doniol-Valcroze,Director
42507,Bestseller,2010,0.0,0.0,Lee Jung-ho,Director
14346,Blackballed: The Bobby Dukes Story,2004,0.0,0.0,Brant Sersen,Director
61020,Adventures of Captain Marvel,1941,0.0,0.0,John English,Director
261035,Captain Midnight,1942,0.0,0.0,James W. Horne,Director
293097,Harmagedon - Erään maailman loppu,1986,0.0,0.0,Juha Rosma,Director
144326,Satan Never Sleeps,1962,0.0,0.0,Leo McCarey,Director
79374,Blind,2011,0.0,0.0,Ahn Sang-Hoon,Director
70585,Lucky,2011,0.0,0.0,Gil Cates Jr.,Director
54358,Resurrect Dead: The Mystery of the Toynbee Tiles,2011,0.0,0.0,Jon Foy,Director
28063,"Caltiki, the Immortal Monster",1959,0.0,0.0,Mario Bava,Director
61984,Space Battleship Yamato,2010,11212294.0,12000000.0,Takashi Yamazaki,Director
95675,Wreckers,2011,0.0,0.0,D.R. Hood,Director
114412,Public Housing,1997,0.0,0.0,Frederick Wiseman,Director
213938,The Runner,1984,0.0,0.0,Amir Naderi,Director
79754,Verbo,2011,0.0,0.0,Eduardo Chapero-Jackson,Director
64108,The Frankenstein Syndrome,2010,0.0,0.0,Sean Tretta,Director
145504,The Secret Nation,1989,0.0,0.0,Jorge Sanjinés,Director
55245,!Women Art Revolution,2010,0.0,0.0,Lynn Hershman Leeson,Director
56591,Corman's World: Exploits of a Hollywood Rebel,2011,0.0,0.0,Alex Stapleton,Director
40056,Prom Queen: The Marc Hall Story,2004,0.0,0.0,John L'Ecuyer,Director
214857,Dragon Age: Redemption,2011,0.0,0.0,Peter Winther,Director
82533,Damsels in Distress,2012,0.0,0.0,Whit Stillman,Director
74237,A Skin Too Few: The Days of Nick Drake,2002,0.0,0.0,Jeroen Berkvens,Director
61895,Pageant,2008,0.0,0.0,Ron Davis,Director
35435,Eden of the East Movie I: The King of Eden,2009,0.0,0.0,Kenji Kamiyama,Director
89191,Saving Face,2012,0.0,0.0,Daniel Junge,Director
158068,Admiral Yamamoto,1968,0.0,0.0,Seiji Maruyama,Director
362758,Seven Brothers,1939,0.0,0.0,Wilho Ilmari,Director
96398,Paan Singh Tomar,2012,0.0,0.0,Tigmanshu Dhulia,Director
42998,The Horrible Dr. Hichcock,1962,0.0,0.0,Riccardo Freda,Director
26881,The Incredible Hulk Returns,1988,0.0,0.0,Bill Bixby,Director
75576,Answers to Nothing,2011,0.0,0.0,Matthew Leutwyler,Director
74777,Absentia,2011,0.0,70000.0,Mike Flanagan,Director
70845,There's Something Wrong with Aunt Diane,2011,0.0,0.0,Liz Garbus,Director
66895,Ticked-Off Trannies with Knives,2010,0.0,0.0,Israel Luna,Director
94329,The Raid,2011,4105187.0,1100000.0,Gareth Evans,Director
74306,God Bless America,2011,122550.0,0.0,Bobcat Goldthwait,Director
80432,The Wayshower,2011,0.0,0.0,Jsu Garcia,Director
178535,The Dupes,1973,0.0,0.0,Tewfik Saleh,Director
28136,Popatopolis,2009,0.0,250000.0,Clay Westervelt,Director
28912,"Wild, Wild Planet",1965,0.0,0.0,Antonio Margheriti,Director
37586,Egg,2007,0.0,0.0,Semih Kaplanoğlu,Director
36228,Genesis,1998,0.0,0.0,Nacho Cerdà,Director
39172,After,2009,0.0,0.0,Alberto Rodríguez,Director
258227,Lust for Gold,1974,0.0,0.0,Mircea Veroiu,Director
72551,Footnote,2011,0.0,0.0,Joseph Cedar,Director
85033,Café de Flore,2011,0.0,0.0,Jean-Marc Vallée,Director
14686,Midnight Movie,2008,0.0,0.0,Jack Messitt,Director
75132,Ollie Hopnoodle's Haven of Bliss,1988,0.0,0.0,Dick Bartlett,Director
92182,Silent House,2011,13101672.0,2000000.0,Chris Kentis,Director
42960,Helsinki Napoli - All Night Long,1987,0.0,0.0,Mika Kaurismäki,Director
206997,Appropriate Adult,2011,0.0,0.0,Julian Jarrold,Director
28715,Madhouse,1974,0.0,0.0,Jim Clark,Director
41120,Rush: Beyond the Lighted Stage,2010,0.0,0.0,Sam Dunn,Director
58287,Position Among the Stars,2011,0.0,0.0,Leonard Retel Helmrich,Director
91292,Black Pond,2011,0.0,0.0,Tom Kingsley,Director
109979,18 Years Later,2010,0.0,0.0,Edoardo Leo,Director
73211,King of Devil's Island,2010,0.0,10000000.0,Marius Holst,Director
86455,"The Cartoonist: Jeff Smith, BONE and the Changing Face of Comics",2009,0.0,0.0,Ken Mills,Director
86727,Le Crabe-Tambour,1977,0.0,0.0,Pierre Schoendoerffer,Director
84404,Bully,2011,0.0,1100000.0,Lee Hirsch,Director
74447,The Hammer,2010,0.0,0.0,Oren Kaplan,Director
84660,The Flower in Hell,1958,0.0,0.0,Shin Sang-ok,Director
255772,White Mountains,1964,0.0,0.0,Melis Ubukeyev,Director
39509,Cold Storage,2009,0.0,0.0,Tony Elwood,Director
84820,The Mad Masters,1955,0.0,0.0,Jean Rouch,Director
31967,Dante's Inferno: An Animated Epic,2010,0.0,0.0,Victor Cook,Director
121942,Barrier,1966,0.0,0.0,Jerzy Skolimowski,Director
54081,Aakrosh,2010,0.0,0.0,Priyadarshan,Director
37434,Devil's Diary,2007,0.0,0.0,Farhad Mann,Director
86975,Alambrista!,1977,0.0,0.0,Robert M. Young,Director
48646,Androcles and the Lion,1952,0.0,0.0,Nicholas Ray,Director
138719,Super Demetrios,2011,0.0,0.0,Georgios Papaioannou,Director
111304,Black Sun,1964,0.0,0.0,Koreyoshi Kurahara,Director
74402,The Murderer Lives at Number 21,1942,0.0,0.0,Henri-Georges Clouzot,Director
68752,Judgment in Berlin,1988,0.0,0.0,Leo Penn,Director
28891,Elsewhere,2009,0.0,500000.0,Nathan Hope,Director
25154,The Marc Pease Experience,2009,0.0,0.0,Todd Louiso,Director
31223,In The Hands Of The Gods,2007,0.0,0.0,Benjamin Turner,Director
48008,Diverted,2009,0.0,0.0,Alex Chapple,Director
242621,Nob Hill,1945,0.0,0.0,Henry Hathaway,Director
17347,Bride Flight,2008,2556911.0,6400000.0,Ben Sombogaart,Director
79042,If a Tree Falls: A Story of the Earth Liberation Front,2011,0.0,0.0,Marshall Curry,Director
105583,Diaries Notes and Sketches,1969,0.0,0.0,Jonas Mekas,Director
253808,3rd World Hero,2000,0.0,0.0,Mike de Leon,Director
159900,"Ella Lola, a la Trilby",1898,0.0,0.0,James H. White,Director
148371,A Story Written with Water,1965,0.0,0.0,Yoshishige Yoshida,Director
88478,Any Questions for Ben?,2012,0.0,114.0,Rob Sitch,Director
131476,Sweet Bunch,1983,0.0,0.0,Nikos Nikolaidis,Director
84177,Big Boys Gone Bananas!*,2011,0.0,0.0,Fredrik Gertten,Director
140781,Daylight,2011,0.0,0.0,David Barker,Director
135686,The Headhunter's Sister,1997,0.0,0.0,Scott Saunders,Director
77957,Angels Crest,2011,0.0,0.0,Gaby Dellal,Director
82624,The Forgiveness of Blood,2011,0.0,0.0,Joshua Marston,Director
47479,The Last Play at Shea,2010,0.0,0.0,Paul Crowder,Director
73881,Thawing Out,2009,0.0,0.0,Jean-Julien Chervier,Director
200157,Walking with Beasts,2001,0.0,0.0,Jasper James,Director
51823,Across the Line: The Exodus of Charlie Wright,2010,0.0,0.0,R. Ellis Frazier,Director
61979,Three Steps Above Heaven,2010,0.0,0.0,Fernando González Molina,Director
80169,Thrive,2011,0.0,0.0,Steve Gagne,Director
73517,Boys Love,2006,0.0,0.0,Kôtarô Terauchi,Director
37497,Border Radio,1987,0.0,0.0,Allison Anders,Director
28500,Before The Dinosaurs - Walking With Monsters,2005,0.0,0.0,Tim Haines,Director
86850,The Island President,2012,76398.0,0.0,Jon Shenk,Director
48620,The Mighty Macs,2009,0.0,7000000.0,Tim Chambers,Director
76011,My Blue Heaven,1950,0.0,0.0,Henry Koster,Director
362151,Nuoruuteni savotat,1988,0.0,0.0,Mikko Niskanen,Director
288165,Safrana or Freedom of Speech,1978,0.0,0.0,Sidney Sokhona,Director
97038,The Rose Seller,1998,0.0,0.0,Víctor Gaviria,Director
199196,The Harvest Month,1956,0.0,0.0,Matti Kassila,Director
140036,Olympian Holiday,1976,0.0,0.0,Risto Jarva,Director
122341,Pine Flat,2006,0.0,0.0,Sharon Lockhart,Director
109016,Back Street,1941,0.0,0.0,Robert Stevenson,Director
118131,Where East is East,1929,0.0,0.0,Tod Browning,Director
39401,The Secrets of Jonathan Sperry,2008,0.0,1000000.0,Rich Christiano,Director
80742,School of Seduction,2004,0.0,0.0,Javier Balaguer,Director
111440,The Pact,2012,0.0,0.0,Nicholas McCarthy,Director
44997,Phyllis and Harold,2010,0.0,0.0,Cindy Kleine,Director
35691,Letters to God,2010,0.0,0.0,David Nixon,Director
36334,Deadline - U.S.A.,1952,0.0,0.0,Richard Brooks,Director
169747,Rated X: A Journey Through Porn,1999,0.0,0.0,Dag Yngvesson,Director
86555,Take This Waltz,2011,0.0,0.0,Sarah Polley,Director
50077,Berlin '36,2009,0.0,0.0,Kaspar Heidelbach,Director
48392,Sound of Noise,2010,0.0,4466000.0,Johannes Stjärne Nilsson,Director
104396,Dickson Experimental Sound Film,1894,0.0,0.0,William K.L. Dickson ,Director
82825,Kahaani,2012,16000000.0,1200000.0,Sujoy Ghosh,Director
103269,Superman vs. The Elite,2012,0.0,3500000.0,Michael Chang,Director
61296,Stavisky,1974,0.0,0.0,Alain Resnais,Director
109554,Suicide Manual,2003,0.0,0.0,Osamu Fukutani,Director
49830,Bio Slime,2010,0.0,50000.0,John Lechago,Director
13640,Superman: Doomsday,2007,0.0,3500000.0,Lauren Montgomery,Director
44473,Entr'acte,1924,0.0,0.0,René Clair,Director
37000,A Lake,2008,0.0,0.0,Philippe Grandrieux,Director
109379,The Peach Thief,1964,0.0,0.0,Vulo Radev,Director
110650,Outer Space,1999,0.0,0.0,Peter Tscherkassky,Director
64836,Exporting Raymond,2011,0.0,0.0,Philip Rosenthal,Director
61125,Vares - The Kiss of Evil,2011,0.0,1400000.0,Anders Engström,Director
68472,House of the Rising Sun,2011,0.0,1500000.0,Brian Miller,Director
201703,Love's Deadly Triangle: The Texas Cadet Murder,1997,161001698.0,14000000.0,Richard A. Colla,Director
109018,Athena,1954,0.0,0.0,Richard Thorpe,Director
65421,Eaux d'artifice,1953,0.0,0.0,Kenneth Anger,Director
43337,Inauguration of the Pleasure Dome,1954,0.0,0.0,Kenneth Anger,Director
56191,Iria: Zeiram the Animation,1994,0.0,0.0,Tetsuro Amino,Director
48393,Kidnapped,2010,0.0,0.0,Miguel Ángel Vivas,Director
46469,Proteus,2003,0.0,0.0,Jack Lewis,Director
63193,Front of the Class,2008,0.0,0.0,Peter Werner,Director
52462,The Pet,2006,0.0,0.0,D. Stevens,Director
81836,To Rome with Love,2012,73244881.0,17000000.0,Woody Allen,Director
42621,Winning,1969,0.0,0.0,James Goldstone,Director
195056,Beauty #2,1965,0.0,0.0,Andy Warhol,Director
68684,Detention,2011,0.0,10000000.0,Joseph Kahn,Director
27550,Nina Frisk,2007,0.0,0.0,Maria Blom,Director
173891,Kind Lady,1935,0.0,0.0,George B. Seitz,Director
